Day of Tanggal,drilldownGeographic,Persentase_total_vaksin1_pendidik,Persentase_total_vaksin1_pendidik_kumulatif,Running Sum of TotalDivaksin1PerProvinsi/1000,Running Sum of Divaksin 1,Divaksin 1
"April 8, 2021",Kalimantan Selatan,0.412131459,5.275090544,5.491,"5,491",429
"June 29, 2021",Kalimantan Selatan,0.438069803,40.102600559,41.744,"41,744",456
"April 1, 2021",Kalimantan Selatan,0.455362032,3.785076806,3.94,"3,940",474
"April 23, 2021",Kalimantan Selatan,0.469772223,9.521293459,9.911,"9,911",489
"April 10, 2021",Kalimantan Selatan,0.473614940,5.865908370,6.106,"6,106",493
"June 5, 2021",Kalimantan Selatan,0.474575620,29.406396203,30.61,"30,610",494
"March 31, 2021",Kalimantan Selatan,0.495710567,3.329714774,3.466,"3,466",516
"April 24, 2021",Kalimantan Selatan,0.496671246,10.017964705,10.428,"10,428",517
"April 27, 2021",Kalimantan Selatan,0.498592605,11.059341166,11.512,"11,512",519
"April 26, 2021",Kalimantan Selatan,0.503396002,10.560748561,10.993,"10,993",524
"June 30, 2021",Kalimantan Selatan,0.506278040,40.608878599,42.271,"42,271",527
"June 28, 2021",Kalimantan Selatan,0.551429971,39.664530756,41.288,"41,288",574
"June 3, 2021",Kalimantan Selatan,0.563918803,28.908764278,30.092,"30,092",587
"April 28, 2021",Kalimantan Selatan,0.566800842,11.626142008,12.102,"12,102",590
"May 10, 2021",Kalimantan Selatan,0.603306658,18.387403572,19.14,"19,140",628
"June 14, 2021",Kalimantan Selatan,0.611952773,34.693975580,36.114,"36,114",637
"May 24, 2021",Kalimantan Selatan,0.635969758,24.695224463,25.706,"25,706",662
"May 11, 2021",Kalimantan Selatan,0.666711498,19.054115070,19.834,"19,834",694
"June 17, 2021",Kalimantan Selatan,0.679200330,36.952532831,38.465,"38,465",707
"April 22, 2021",Kalimantan Selatan,0.706099353,9.051521236,9.422,"9,422",735
"June 16, 2021",Kalimantan Selatan,0.712824109,36.273332501,37.758,"37,758",742
"May 21, 2021",Kalimantan Selatan,0.720509544,23.717252841,24.688,"24,688",750
"May 8, 2021",Kalimantan Selatan,0.725312941,17.737023623,18.463,"18,463",755
"May 25, 2021",Kalimantan Selatan,0.729155659,25.424380122,26.465,"26,465",759
"April 29, 2021",Kalimantan Selatan,0.733959056,12.360101063,12.866,"12,866",764
"April 21, 2021",Kalimantan Selatan,0.736841094,8.345421882,8.687,"8,687",767
"May 31, 2021",Kalimantan Selatan,0.758936720,27.522503915,28.649,"28,649",790
"June 2, 2021",Kalimantan Selatan,0.820420201,28.344845475,29.505,"29,505",854
"May 27, 2021",Kalimantan Selatan,0.855004659,26.323576033,27.401,"27,401",890
"June 15, 2021",Kalimantan Selatan,0.866532812,35.560508392,37.016,"37,016",902
"June 10, 2021",Kalimantan Selatan,0.922252217,33.595919034,34.971,"34,971",960
"June 9, 2021",Kalimantan Selatan,0.929937652,32.673666817,34.011,"34,011",968
"June 26, 2021",Kalimantan Selatan,0.978932301,39.103493991,40.704,"40,704","1,019"
"May 18, 2021",Kalimantan Selatan,0.980853660,20.363521082,21.197,"21,197","1,021"
"May 4, 2021",Kalimantan Selatan,0.999106568,13.997098748,14.57,"14,570","1,040"
"May 19, 2021",Kalimantan Selatan,1.028887629,21.392408711,22.268,"22,268","1,071"
"June 8, 2021",Kalimantan Selatan,1.032730347,31.743729165,33.043,"33,043","1,075"
"May 5, 2021",Kalimantan Selatan,1.082685675,15.079784424,15.697,"15,697","1,127"
"June 7, 2021",Kalimantan Selatan,1.299799218,30.710998818,31.968,"31,968","1,353"
"May 6, 2021",Kalimantan Selatan,1.589924395,16.669708818,17.352,"17,352","1,655"
"May 20, 2021",Kalimantan Selatan,1.604334585,22.996743297,23.938,"23,938","1,670"
"April 2, 2021",Kalimantan Tengah,0,2.114900368,1.453,"1,453",0
"April 4, 2021",Kalimantan Tengah,0,2.117811449,1.455,"1,455",0
"July 11, 2021",Kalimantan Tengah,0,36.346302199,24.971,"24,971",0
"March 4, 2021",Kalimantan Tengah,0.001455541,0.004366622,0.003,3,1
"March 5, 2021",Kalimantan Tengah,0.001455541,0.005822162,0.004,4,1
"March 6, 2021",Kalimantan Tengah,0.001455541,0.007277703,0.005,5,1
"April 18, 2021",Kalimantan Tengah,0.001455541,2.828115221,1.943,"1,943",1
"April 25, 2021",Kalimantan Tengah,0.001455541,4.531097623,3.113,"3,113",1
"July 20, 2021",Kalimantan Tengah,0.001455541,36.749486922,25.248,"25,248",1
"July 25, 2021",Kalimantan Tengah,0.001455541,36.844097055,25.313,"25,313",1
"February 22, 2021",Kalimantan Tengah,0.002911081,0.002911081,0.002,2,2
"April 3, 2021",Kalimantan Tengah,0.002911081,2.117811449,1.455,"1,455",2
"April 13, 2021",Kalimantan Tengah,0.005822162,2.601050900,1.787,"1,787",4
"April 9, 2021",Kalimantan Tengah,0.008733243,2.339053608,1.607,"1,607",6
"July 24, 2021",Kalimantan Tengah,0.008733243,36.842641515,25.312,"25,312",6
"May 12, 2021",Kalimantan Tengah,0.010188784,7.549888651,5.187,"5,187",7
"June 20, 2021",Kalimantan Tengah,0.010188784,33.040769690,22.7,"22,700",7
"July 29, 2021",Kalimantan Tengah,0.010188784,36.899407595,25.351,"25,351",7
"July 18, 2021",Kalimantan Tengah,0.011644324,36.723287193,25.23,"25,230",8
"April 10, 2021",Kalimantan Tengah,0.013099865,2.352153472,1.616,"1,616",9
"May 15, 2021",Kalimantan Tengah,0.013099865,7.562988516,5.196,"5,196",9
"July 27, 2021",Kalimantan Tengah,0.013099865,36.874663406,25.334,"25,334",9
"April 23, 2021",Kalimantan Tengah,0.014555405,4.401554517,3.024,"3,024",10
"July 23, 2021",Kalimantan Tengah,0.014555405,36.833908272,25.306,"25,306",10
"July 28, 2021",Kalimantan Tengah,0.014555405,36.889218811,25.344,"25,344",10
"March 12, 2021",Kalimantan Tengah,0.016010946,0.109165539,0.075,75,11
"March 13, 2021",Kalimantan Tengah,0.016010946,0.125176484,0.086,86,11
"March 26, 2021",Kalimantan Tengah,0.017466486,1.513762136,1.04,"1,040",12
"July 4, 2021",Kalimantan Tengah,0.017466486,36.017350043,24.745,"24,745",12
"July 26, 2021",Kalimantan Tengah,0.017466486,36.861563542,25.325,"25,325",12
"June 13, 2021",Kalimantan Tengah,0.018922027,30.809426080,21.167,"21,167",13
"June 27, 2021",Kalimantan Tengah,0.020377567,34.735018849,23.864,"23,864",14
"July 9, 2021",Kalimantan Tengah,0.020377567,36.290991660,24.933,"24,933",14
"March 9, 2021",Kalimantan Tengah,0.021833108,0.066954864,0.046,46,15
"March 16, 2021",Kalimantan Tengah,0.021833108,0.183398105,0.126,126,15
"July 16, 2021",Kalimantan Tengah,0.023288648,36.650510167,25.18,"25,180",16
"July 19, 2021",Kalimantan Tengah,0.024744189,36.748031381,25.247,"25,247",17
"March 10, 2021",Kalimantan Tengah,0.026199729,0.093154593,0.064,64,18
"July 21, 2021",Kalimantan Tengah,0.026199729,36.775686651,25.266,"25,266",18
"March 15, 2021",Kalimantan Tengah,0.036388513,0.161564997,0.111,111,25
"March 8, 2021",Kalimantan Tengah,0.037844053,0.045121756,0.031,31,26
"April 8, 2021",Kalimantan Tengah,0.037844053,2.330320364,1.601,"1,601",26
"April 17, 2021",Kalimantan Tengah,0.039299594,2.826659680,1.942,"1,942",27
"July 6, 2021",Kalimantan Tengah,0.039299594,36.117782338,24.814,"24,814",27
"July 14, 2021",Kalimantan Tengah,0.039299594,36.547166790,25.109,"25,109",27
"April 16, 2021",Kalimantan Tengah,0.040755134,2.787360086,1.915,"1,915",28
"March 19, 2021",Kalimantan Tengah,0.042210675,0.502161478,0.345,345,29
"July 22, 2021",Kalimantan Tengah,0.043666215,36.819352867,25.296,"25,296",30
"March 21, 2021",Kalimantan Tengah,0.050943918,1.145510385,0.787,787,35
"March 24, 2021",Kalimantan Tengah,0.050943918,1.376941327,0.946,946,35
"April 6, 2021",Kalimantan Tengah,0.053854999,2.234254690,1.535,"1,535",37
"April 14, 2021",Kalimantan Tengah,0.053854999,2.654905899,1.824,"1,824",37
"July 10, 2021",Kalimantan Tengah,0.055310540,36.346302199,24.971,"24,971",38
"April 7, 2021",Kalimantan Tengah,0.058221621,2.292476311,1.575,"1,575",40
"April 28, 2021",Kalimantan Tengah,0.061132702,4.881882887,3.354,"3,354",42
"July 5, 2021",Kalimantan Tengah,0.061132702,36.078482745,24.787,"24,787",42
"July 8, 2021",Kalimantan Tengah,0.061132702,36.270614093,24.919,"24,919",42
"July 13, 2021",Kalimantan Tengah,0.061132702,36.507867196,25.082,"25,082",42
"July 17, 2021",Kalimantan Tengah,0.061132702,36.711642869,25.222,"25,222",42
"April 5, 2021",Kalimantan Tengah,0.062588242,2.180399691,1.498,"1,498",43
"March 23, 2021",Kalimantan Tengah,0.068410404,1.325997409,0.911,911,47
"March 27, 2021",Kalimantan Tengah,0.071321485,1.585083621,1.089,"1,089",49
"April 26, 2021",Kalimantan Tengah,0.077143647,4.608241270,3.166,"3,166",53
"July 15, 2021",Kalimantan Tengah,0.080054728,36.627221519,25.164,"25,164",55
"March 29, 2021",Kalimantan Tengah,0.084421350,1.669504971,1.147,"1,147",58
"April 21, 2021",Kalimantan Tengah,0.088787971,3.315721293,2.278,"2,278",61
"June 6, 2021",Kalimantan Tengah,0.090243512,25.685923468,17.647,"17,647",62
"April 15, 2021",Kalimantan Tengah,0.091699052,2.746604952,1.887,"1,887",63
"July 7, 2021",Kalimantan Tengah,0.091699052,36.209481391,24.877,"24,877",63
"May 26, 2021",Kalimantan Tengah,0.100432296,16.143399852,11.091,"11,091",69
"July 12, 2021",Kalimantan Tengah,0.100432296,36.446734495,25.04,"25,040",69
"May 11, 2021",Kalimantan Tengah,0.106254458,7.539699868,5.18,"5,180",73
"June 1, 2021",Kalimantan Tengah,0.107709998,21.502700028,14.773,"14,773",74
"March 22, 2021",Kalimantan Tengah,0.112076620,1.257587005,0.864,864,77
"April 20, 2021",Kalimantan Tengah,0.114987701,3.226933322,2.217,"2,217",79
"May 8, 2021",Kalimantan Tengah,0.117898782,7.244225143,4.977,"4,977",81
"March 25, 2021",Kalimantan Tengah,0.119354322,1.496295649,1.028,"1,028",82
"March 17, 2021",Kalimantan Tengah,0.123720944,0.307119049,0.211,211,85
"April 24, 2021",Kalimantan Tengah,0.128087565,4.529642083,3.112,"3,112",88
"June 25, 2021",Kalimantan Tengah,0.130998646,34.240135074,23.524,"23,524",90
"March 31, 2021",Kalimantan Tengah,0.133909727,1.953335371,1.342,"1,342",92
"March 30, 2021",Kalimantan Tengah,0.149920673,1.819425644,1.25,"1,250",103
"June 18, 2021",Kalimantan Tengah,0.151376214,32.707450912,22.471,"22,471",104
"March 18, 2021",Kalimantan Tengah,0.152831754,0.459950803,0.316,316,105
"April 30, 2021",Kalimantan Tengah,0.157198376,5.276334367,3.625,"3,625",108
"April 1, 2021",Kalimantan Tengah,0.161564997,2.114900368,1.453,"1,453",111
"June 29, 2021",Kalimantan Tengah,0.163020538,35.151303437,24.15,"24,150",112
"May 10, 2021",Kalimantan Tengah,0.189220267,7.433445410,5.107,"5,107",130
"July 2, 2021",Kalimantan Tengah,0.189220267,35.783008020,24.584,"24,584",130
"June 30, 2021",Kalimantan Tengah,0.197953510,35.349256947,24.286,"24,286",136
"June 24, 2021",Kalimantan Tengah,0.199409051,34.109136428,23.434,"23,434",137
"June 23, 2021",Kalimantan Tengah,0.208142294,33.909727377,23.297,"23,297",143
"May 23, 2021",Kalimantan Tengah,0.209597834,12.740346128,8.753,"8,753",144
"April 27, 2021",Kalimantan Tengah,0.212508915,4.820750186,3.312,"3,312",146
"May 7, 2021",Kalimantan Tengah,0.212508915,7.126326361,4.896,"4,896",146
"July 3, 2021",Kalimantan Tengah,0.216875537,35.999883557,24.733,"24,733",149
"April 29, 2021",Kalimantan Tengah,0.237253104,5.119135991,3.517,"3,517",163
"April 12, 2021",Kalimantan Tengah,0.243075266,2.595228738,1.783,"1,783",167
"July 1, 2021",Kalimantan Tengah,0.244530807,35.593787753,24.454,"24,454",168
"June 28, 2021",Kalimantan Tengah,0.253264050,34.988282899,24.038,"24,038",174
"May 30, 2021",Kalimantan Tengah,0.261997293,20.163602754,13.853,"13,853",180
"May 17, 2021",Kalimantan Tengah,0.272186076,7.835174592,5.383,"5,383",187
"May 4, 2021",Kalimantan Tengah,0.275097157,5.846906249,4.017,"4,017",189
"April 19, 2021",Kalimantan Tengah,0.283830400,3.111945621,2.138,"2,138",195
"May 3, 2021",Kalimantan Tengah,0.295474725,5.571809091,3.828,"3,828",203
"June 21, 2021",Kalimantan Tengah,0.314396751,33.355166441,22.916,"22,916",216
"June 19, 2021",Kalimantan Tengah,0.323129994,33.030580906,22.693,"22,693",222
"June 22, 2021",Kalimantan Tengah,0.346418643,33.701585084,23.154,"23,154",238
"June 17, 2021",Kalimantan Tengah,0.390084858,32.556074698,22.367,"22,367",268
"June 11, 2021",Kalimantan Tengah,0.392995939,30.179177037,20.734,"20,734",270
"June 15, 2021",Kalimantan Tengah,0.414829047,31.717683362,21.791,"21,791",285
"June 16, 2021",Kalimantan Tengah,0.448306479,32.165989840,22.099,"22,099",308
"June 4, 2021",Kalimantan Tengah,0.452673100,24.317715384,16.707,"16,707",311
"June 26, 2021",Kalimantan Tengah,0.474506208,34.714641282,23.85,"23,850",326
"June 14, 2021",Kalimantan Tengah,0.493428235,31.302854315,21.506,"21,506",339
"May 6, 2021",Kalimantan Tengah,0.525450126,6.913817446,4.75,"4,750",361
"May 21, 2021",Kalimantan Tengah,0.534183369,10.989330888,7.55,"7,550",367
"May 5, 2021",Kalimantan Tengah,0.541461072,6.388367320,4.389,"4,389",372
"May 28, 2021",Kalimantan Tengah,0.548738774,18.136034817,12.46,"12,460",377
"March 20, 2021",Kalimantan Tengah,0.592404990,1.094566467,0.752,752,407
"June 12, 2021",Kalimantan Tengah,0.611327016,30.790504054,21.154,"21,154",420
"May 18, 2021",Kalimantan Tengah,0.704481609,8.539656201,5.867,"5,867",484
"May 19, 2021",Kalimantan Tengah,0.810736067,9.350392268,6.424,"6,424",557
"June 7, 2021",Kalimantan Tengah,0.978123226,26.664046694,18.319,"18,319",672
"June 10, 2021",Kalimantan Tengah,0.988312010,29.786181098,20.464,"20,464",679
"June 8, 2021",Kalimantan Tengah,0.994134172,27.658180865,19.002,"19,002",683
"June 2, 2021",Kalimantan Tengah,1.052355792,22.555055820,15.496,"15,496",723
"April 22, 2021",Kalimantan Tengah,1.071277819,4.386999112,3.014,"3,014",736
"May 20, 2021",Kalimantan Tengah,1.104755251,10.455147519,7.183,"7,183",759
"June 9, 2021",Kalimantan Tengah,1.139688223,28.797869089,19.785,"19,785",783
"May 31, 2021",Kalimantan Tengah,1.231387276,21.394990030,14.699,"14,699",846
"June 5, 2021",Kalimantan Tengah,1.277964572,25.595679956,17.585,"17,585",878
"June 3, 2021",Kalimantan Tengah,1.309986463,23.865042283,16.396,"16,396",900
"May 25, 2021",Kalimantan Tengah,1.362385922,16.042967556,11.022,"11,022",936
"May 27, 2021",Kalimantan Tengah,1.443896191,17.587296042,12.083,"12,083",992
"May 22, 2021",Kalimantan Tengah,1.541417405,12.530748293,8.609,"8,609","1,059"
"May 29, 2021",Kalimantan Tengah,1.765570645,19.901605461,13.673,"13,673","1,213"
"May 24, 2021",Kalimantan Tengah,1.940235506,14.680581634,10.086,"10,086","1,333"
"February 11, 2021",Kalimantan Timur,0,0.001198782,0.001,1,0
"May 14, 2021",Kalimantan Timur,0,26.726845525,22.295,"22,295",0
"May 16, 2021",Kalimantan Timur,0,26.730441871,22.298,"22,298",0
"May 23, 2021",Kalimantan Timur,0,29.846076386,24.897,"24,897",0
"January 28, 2021",Kalimantan Timur,0.001198782,0.001198782,0.001,1,1
"February 20, 2021",Kalimantan Timur,0.001198782,0.004795128,0.004,4,1
"February 24, 2021",Kalimantan Timur,0.001198782,0.005993910,0.005,5,1
"March 1, 2021",Kalimantan Timur,0.001198782,0.017981731,0.015,15,1
"March 14, 2021",Kalimantan Timur,0.001198782,4.597329114,3.835,"3,835",1
"April 2, 2021",Kalimantan Timur,0.001198782,11.624589417,9.697,"9,697",1
"May 30, 2021",Kalimantan Timur,0.001198782,32.411469947,27.037,"27,037",1
"June 1, 2021",Kalimantan Timur,0.001198782,32.992879235,27.522,"27,522",1
"February 18, 2021",Kalimantan Timur,0.002397564,0.003596346,0.003,3,2
"February 28, 2021",Kalimantan Timur,0.002397564,0.016782949,0.014,14,2
"June 13, 2021",Kalimantan Timur,0.002397564,37.054352778,30.91,"30,910",2
"February 27, 2021",Kalimantan Timur,0.003596346,0.014385384,0.012,12,3
"May 9, 2021",Kalimantan Timur,0.003596346,26.550624565,22.148,"22,148",3
"May 15, 2021",Kalimantan Timur,0.003596346,26.730441871,22.298,"22,298",3
"February 26, 2021",Kalimantan Timur,0.004795128,0.010789038,0.009,9,4
"May 12, 2021",Kalimantan Timur,0.004795128,26.726845525,22.295,"22,295",4
"April 4, 2021",Kalimantan Timur,0.007192692,11.847562876,9.883,"9,883",6
"July 18, 2021",Kalimantan Timur,0.008391474,45.863003189,38.258,"38,258",7
"July 29, 2021",Kalimantan Timur,0.009590256,46.189071903,38.53,"38,530",8
"July 11, 2021",Kalimantan Timur,0.010789038,45.607662615,38.045,"38,045",9
"March 21, 2021",Kalimantan Timur,0.015584166,5.224292119,4.358,"4,358",13
"March 28, 2021",Kalimantan Timur,0.015584166,10.018221487,8.357,"8,357",13
"July 24, 2021",Kalimantan Timur,0.015584166,46.041621712,38.407,"38,407",13
"April 18, 2021",Kalimantan Timur,0.016782949,21.557697379,17.983,"17,983",14
"May 26, 2021",Kalimantan Timur,0.016782949,30.791915414,25.686,"25,686",14
"July 4, 2021",Kalimantan Timur,0.020379295,44.987892301,37.528,"37,528",17
"July 15, 2021",Kalimantan Timur,0.020379295,45.781486010,38.19,"38,190",17
"July 28, 2021",Kalimantan Timur,0.020379295,46.179481647,38.522,"38,522",17
"July 16, 2021",Kalimantan Timur,0.021578077,45.803064087,38.208,"38,208",18
"July 25, 2021",Kalimantan Timur,0.021578077,46.063199789,38.425,"38,425",18
"July 23, 2021",Kalimantan Timur,0.026373205,46.026037546,38.394,"38,394",22
"July 26, 2021",Kalimantan Timur,0.026373205,46.089572994,38.447,"38,447",22
"March 7, 2021",Kalimantan Timur,0.027571987,2.766788942,2.308,"2,308",23
"May 1, 2021",Kalimantan Timur,0.027571987,24.485123115,20.425,"20,425",23
"July 19, 2021",Kalimantan Timur,0.028770769,45.891773958,38.282,"38,282",24
"July 13, 2021",Kalimantan Timur,0.029969551,45.704763960,38.126,"38,126",25
"April 25, 2021",Kalimantan Timur,0.037162243,23.375050948,19.499,"19,499",31
"July 10, 2021",Kalimantan Timur,0.038361025,45.596873576,38.036,"38,036",32
"March 11, 2021",Kalimantan Timur,0.039559807,4.212520080,3.514,"3,514",33
"May 5, 2021",Kalimantan Timur,0.039559807,26.141839891,21.807,"21,807",33
"June 27, 2021",Kalimantan Timur,0.040758589,42.954757966,35.832,"35,832",34
"March 19, 2021",Kalimantan Timur,0.046752499,5.151166415,4.297,"4,297",39
"July 17, 2021",Kalimantan Timur,0.051547628,45.854611714,38.251,"38,251",43
"July 21, 2021",Kalimantan Timur,0.051547628,45.943321585,38.325,"38,325",43
"May 10, 2021",Kalimantan Timur,0.053945192,26.604569757,22.193,"22,193",45
"July 8, 2021",Kalimantan Timur,0.053945192,45.459013642,37.921,"37,921",45
"July 14, 2021",Kalimantan Timur,0.056342756,45.761106716,38.173,"38,173",47
"July 22, 2021",Kalimantan Timur,0.056342756,45.999664341,38.372,"38,372",47
"March 20, 2021",Kalimantan Timur,0.057541538,5.208707953,4.345,"4,345",48
"May 28, 2021",Kalimantan Timur,0.058740320,32.099786617,26.777,"26,777",49
"June 18, 2021",Kalimantan Timur,0.061137884,39.022752883,32.552,"32,552",51
"July 12, 2021",Kalimantan Timur,0.067131794,45.674794409,38.101,"38,101",56
"May 3, 2021",Kalimantan Timur,0.069529358,24.911889520,20.781,"20,781",58
"July 27, 2021",Kalimantan Timur,0.069529358,46.159102352,38.505,"38,505",58
"April 30, 2021",Kalimantan Timur,0.074324486,24.457551128,20.402,"20,402",62
"May 17, 2021",Kalimantan Timur,0.082715961,26.813157832,22.367,"22,367",69
"April 29, 2021",Kalimantan Timur,0.083914743,24.383226642,20.34,"20,340",70
"April 16, 2021",Kalimantan Timur,0.089908653,21.345512959,17.806,"17,806",75
"March 16, 2021",Kalimantan Timur,0.093504999,4.820302573,4.021,"4,021",78
"May 7, 2021",Kalimantan Timur,0.093504999,26.374403606,22.001,"22,001",78
"July 9, 2021",Kalimantan Timur,0.099498909,45.558512551,38.004,"38,004",83
"June 11, 2021",Kalimantan Timur,0.106691601,36.809801242,30.706,"30,706",89
"March 22, 2021",Kalimantan Timur,0.111486729,5.335778849,4.451,"4,451",93
"March 17, 2021",Kalimantan Timur,0.116281858,4.936584430,4.118,"4,118",97
"May 11, 2021",Kalimantan Timur,0.117480640,26.722050397,22.291,"22,291",98
"June 4, 2021",Kalimantan Timur,0.118679422,34.412237167,28.706,"28,706",99
"March 15, 2021",Kalimantan Timur,0.129468460,4.726797574,3.943,"3,943",108
"July 5, 2021",Kalimantan Timur,0.131866024,45.119758326,37.638,"37,638",110
"May 6, 2021",Kalimantan Timur,0.139058716,26.280898607,21.923,"21,923",116
"July 6, 2021",Kalimantan Timur,0.142655062,45.262413388,37.757,"37,757",119
"July 7, 2021",Kalimantan Timur,0.142655062,45.405068450,37.876,"37,876",119
"April 23, 2021",Kalimantan Timur,0.163034357,23.014217555,19.198,"19,198",136
"March 18, 2021",Kalimantan Timur,0.167829485,5.104413915,4.258,"4,258",140
"May 8, 2021",Kalimantan Timur,0.172624613,26.547028219,22.145,"22,145",144
"April 13, 2021",Kalimantan Timur,0.173823395,20.242633484,16.886,"16,886",145
"June 25, 2021",Kalimantan Timur,0.182214870,41.495840226,34.615,"34,615",152
"July 2, 2021",Kalimantan Timur,0.182214870,44.653432113,37.249,"37,249",152
"May 21, 2021",Kalimantan Timur,0.185811216,29.440888058,24.559,"24,559",155
